customer_id,Recency,Frequency,Monetary_Value,Support_Complaints,Web_Interactions,Segment
CUST01448,233,2,1268.95,1.0,1,Dormant Customers
CUST01449,3,2,874.09,1.0,1,Dormant Customers
CUST01450,126,6,3188.3,1.0,1,Dormant Customers
CUST01451,34,2,2411.76,1.0,1,Dormant Customers
CUST01452,116,4,5779.52,0.0,1,At-Risk Spenders
CUST01453,82,4,4084.96,1.0,1,At-Risk Spenders
CUST01454,70,3,2311.4700000000003,1.0,1,Dormant Customers
CUST01455,335,3,1376.12,1.0,1,Dormant Customers
CUST01456,17,1,1158.71,1.0,1,Dormant Customers
CUST01457,248,4,4798.75,0.0,1,At-Risk Spenders
CUST01458,52,1,1462.88,0.0,1,Dormant Customers
CUST01459,68,6,4817.95,0.0,1,At-Risk Spenders
CUST01460,128,4,2187.99,1.0,1,Dormant Customers
CUST01461,107,3,1996.2,0.0,1,Dormant Customers
CUST01462,80,2,635.48,0.0,1,Dormant Customers
CUST01463,356,2,987.71,1.0,1,Dormant Customers
CUST01464,42,2,1743.4,0.0,1,Dormant Customers
CUST01465,10,2,670.57,0.0,1,Dormant Customers
CUST01466,56,4,2864.6,2.0,1,Dormant Customers
CUST01467,89,2,649.13,0.0,1,Dormant Customers
CUST01468,166,1,1034.31,0.0,1,Dormant Customers
CUST01469,44,1,1313.43,0.0,1,Dormant Customers
CUST01470,241,4,2987.34,2.0,1,Dormant Customers
CUST01471,77,6,3471.86,3.0,1,Dormant Customers
CUST01472,0,8,4686.9800000000005,2.0,1,Champions
CUST01473,48,4,2917.27,0.0,1,Dormant Customers
CUST01474,61,2,959.29,2.0,1,Dormant Customers
CUST01475,114,1,650.36,1.0,1,Dormant Customers
CUST01476,127,3,1923.93,2.0,1,Dormant Customers
CUST01477,55,5,3440.74,2.0,1,Dormant Customers
CUST01478,40,5,5291.51,1.0,1,Loyal Customers
CUST01479,42,4,1777.74,0.0,1,Loyal Customers
CUST01480,347,1,682.11,0.0,1,Dormant Customers
CUST01481,122,4,3016.96,1.0,1,Dormant Customers
CUST01482,158,5,5965.95,1.0,1,At-Risk Spenders
CUST01483,7,8,3817.9,2.0,1,Champions
CUST01484,111,3,1606.77,0.0,1,Dormant Customers
CUST01485,69,3,2973.96,1.0,1,Dormant Customers
CUST01486,48,1,770.52,0.0,1,Dormant Customers
CUST01487,232,5,2548.9700000000003,2.0,1,Dormant Customers
CUST01488,33,6,2851.24,2.0,1,Dormant Customers
CUST01489,41,5,5591.920799999998,1.0,1,Loyal Customers
CUST01490,122,7,5285.2,2.0,1,At-Risk Spenders
CUST01491,87,4,4053.23,2.0,1,At-Risk Spenders
CUST01492,62,4,5478.3,3.0,1,At-Risk Spenders
CUST01493,10,2,807.4499999999999,0.0,1,Dormant Customers
CUST01494,265,4,1888.54,1.0,1,Dormant Customers
CUST01495,89,6,3722.74,1.0,1,Dormant Customers
CUST01496,16,1,662.11,0.0,1,Dormant Customers
CUST01497,35,5,3393.85,1.0,1,Loyal Customers
CUST01498,12,5,3640.46,1.0,1,Champions
CUST01499,133,5,4317.6,0.0,1,At-Risk Spenders
CUST01500,95,4,3285.09,0.0,1,Dormant Customers
CUST01501,66,2,646.4300000000001,2.0,1,Dormant Customers
CUST01502,80,2,1331.42,1.0,1,Dormant Customers
CUST01503,90,4,2509.01,1.0,1,Dormant Customers
CUST01504,152,3,1436.96,2.0,1,Dormant Customers
CUST01505,64,1,608.83,0.0,1,Dormant Customers
CUST01506,140,4,2676.48,2.0,1,Dormant Customers
CUST01507,125,5,4142.6,2.0,1,At-Risk Spenders
CUST01508,3,1,845.65,0.0,1,Dormant Customers
CUST01509,6,4,2604.54,2.0,1,Dormant Customers
CUST01510,132,2,1667.1,0.0,1,Dormant Customers
CUST01511,88,4,2601.14,2.0,1,Dormant Customers
CUST01512,43,7,6822.51,2.0,1,Dormant Customers
CUST01513,131,1,1062.28,0.0,1,Dormant Customers
CUST01514,82,3,1466.5,0.0,1,Dormant Customers
CUST01515,96,6,5632.79,0.0,1,At-Risk Spenders
CUST01516,172,1,421.68,1.0,1,Dormant Customers
CUST01517,87,4,1921.46,2.0,1,Dormant Customers
CUST01518,485,1,569.86,0.0,1,Dormant Customers
CUST01519,105,4,3686.74,0.0,1,Dormant Customers
CUST01520,19,1,333.93,0.0,1,Dormant Customers
CUST01521,10,2,1070.14,0.0,1,Dormant Customers
CUST01522,68,1,882.29,0.0,1,Dormant Customers
CUST01523,15,4,3702.28,1.0,1,Loyal Customers
CUST01524,19,1,2078.4,1.0,1,Dormant Customers
CUST01525,56,4,2175.72,0.0,1,Dormant Customers
CUST01526,9,4,3305.24,2.0,1,Dormant Customers
CUST01527,326,3,2802.84,0.0,1,Dormant Customers
CUST01528,105,1,424.84,1.0,1,Dormant Customers
CUST01529,194,1,1455.91,0.0,1,Dormant Customers
CUST01530,182,5,4146.860000000001,2.0,1,At-Risk Spenders
CUST01531,222,2,1077.94,2.0,1,Dormant Customers
CUST01532,159,6,2788.44,1.0,1,Dormant Customers
CUST01533,167,1,697.43,0.0,1,Dormant Customers
CUST01534,22,1,416.32,0.0,1,Dormant Customers
CUST01535,8,8,3627.45,2.0,1,Champions
CUST01536,7,1,1059.82,1.0,1,Dormant Customers
CUST01537,123,1,355.81,0.0,1,Dormant Customers
CUST01538,80,1,346.25,0.0,1,Dormant Customers
CUST01539,158,1,643.65,1.0,1,Dormant Customers
CUST01540,195,3,2546.85,1.0,1,Dormant Customers
CUST01541,64,1,626.47,0.0,1,Dormant Customers
CUST01542,4,1,382.91,0.0,1,Dormant Customers
CUST01543,131,1,1270.64,0.0,1,Dormant Customers
CUST01544,113,9,5640.23,4.0,1,At-Risk Spenders
CUST01545,106,2,1091.81,0.0,1,Dormant Customers
CUST01546,22,5,2407.65,2.0,1,Champions
CUST01547,99,9,7802.05,3.0,1,At-Risk Spenders
CUST01548,49,6,3110.35,1.0,1,Dormant Customers
CUST01549,167,3,3126.75,1.0,1,Dormant Customers
CUST01550,109,4,1841.6,0.0,1,Dormant Customers
CUST01551,69,1,674.67,0.0,1,Dormant Customers
CUST01552,108,5,2594.91,0.0,1,Dormant Customers
CUST01553,153,1,381.8,0.0,1,Dormant Customers
CUST01554,75,4,3977.09,1.0,1,Dormant Customers
CUST01555,30,1,329.17,1.0,1,Dormant Customers
CUST01556,37,3,1996.78,0.0,1,Loyal Customers
CUST01557,41,3,1524.72,0.0,1,Loyal Customers
CUST01558,210,3,2406.87,1.0,1,Dormant Customers
CUST01559,93,8,5817.8,3.0,1,At-Risk Spenders
CUST01560,8,3,1682.37,1.0,1,Loyal Customers
CUST01561,153,1,567.89,0.0,1,Dormant Customers
CUST01562,51,2,1271.3,1.0,1,Dormant Customers
CUST01563,20,2,1279.74,1.0,1,Dormant Customers
CUST01564,236,2,1155.59,0.0,1,Dormant Customers
CUST01565,41,3,2690.33,0.0,1,Loyal Customers
CUST01566,5,1,486.05,0.0,1,Dormant Customers
CUST01567,345,2,1423.0500000000002,0.0,1,Dormant Customers
CUST01568,178,2,1002.88,1.0,1,Dormant Customers
CUST01569,81,3,3115.0,0.0,1,Dormant Customers
CUST01570,144,2,551.3299999999999,0.0,1,Dormant Customers
CUST01571,253,5,4663.12,2.0,1,At-Risk Spenders
CUST01572,227,1,1048.29,1.0,1,Dormant Customers
CUST01573,78,5,4071.61,2.0,1,At-Risk Spenders
CUST01574,161,3,2673.15,0.0,1,Dormant Customers
CUST01575,165,3,4229.710799999999,2.0,1,At-Risk Spenders
CUST01576,82,2,2235.15,1.0,1,Dormant Customers
CUST01577,107,1,343.71,1.0,1,Dormant Customers
CUST01578,10,1,1222.13,0.0,1,Dormant Customers
CUST01579,45,8,6050.82,1.0,1,Loyal Customers
CUST01580,18,2,912.24,0.0,1,Dormant Customers
CUST01581,22,11,8927.9,5.0,1,Champions
CUST01582,58,7,4264.93,2.0,1,At-Risk Spenders
CUST01583,261,3,1979.92,0.0,1,Dormant Customers
CUST01584,0,5,4970.810799999998,0.0,1,Champions
CUST01585,23,1,327.29,0.0,1,Dormant Customers
CUST01586,25,1,788.8,1.0,1,Dormant Customers
CUST01587,129,5,3345.9300000000003,2.0,1,Dormant Customers
CUST01588,145,4,3378.07,1.0,1,Dormant Customers
CUST01589,147,2,883.23,0.0,1,Dormant Customers
CUST01590,129,2,1250.94,0.0,1,Dormant Customers
CUST01591,136,3,2829.57,2.0,1,Dormant Customers
CUST01592,117,1,500.86,0.0,1,Dormant Customers
CUST01593,30,1,675.24,0.0,1,Dormant Customers
CUST01594,43,4,2625.18,1.0,1,Loyal Customers
CUST01595,59,3,1640.96,0.0,1,Dormant Customers
CUST01596,60,5,3906.69,1.0,1,Dormant Customers
CUST01597,40,6,3297.58,2.0,1,Dormant Customers
CUST01598,68,3,1366.15,0.0,1,Dormant Customers
CUST01599,82,3,1748.0800000000002,0.0,1,Dormant Customers
CUST01600,0,1,657.78,0.0,1,Dormant Customers
CUST01601,49,5,4997.61,2.0,1,At-Risk Spenders
CUST01602,22,3,1334.5700000000002,1.0,1,Loyal Customers
CUST01603,166,4,2882.11,1.0,1,Dormant Customers
CUST01604,49,6,2549.4,2.0,1,Dormant Customers
CUST01605,20,1,1057.43,0.0,1,Dormant Customers
CUST01606,180,1,282.09,1.0,1,Dormant Customers
CUST01607,155,1,1515.3,0.0,1,Dormant Customers
CUST01608,26,1,501.47,0.0,1,Dormant Customers
CUST01609,69,3,1380.23,2.0,1,Dormant Customers
CUST01610,69,4,2593.45,2.0,1,Dormant Customers
CUST01611,28,6,3039.58,2.0,1,Champions
CUST01612,283,1,725.09,0.0,1,Dormant Customers
CUST01613,255,2,1983.37,0.0,1,Dormant Customers
CUST01614,103,9,5758.2,3.0,1,At-Risk Spenders
CUST01615,1,3,1862.39,1.0,1,Loyal Customers
CUST01616,160,6,4472.110000000001,2.0,1,At-Risk Spenders
CUST01617,71,4,3694.23,2.0,1,Dormant Customers
CUST01618,84,6,4011.61,0.0,1,At-Risk Spenders
CUST01619,2,3,1148.84,0.0,1,Loyal Customers
CUST01620,4,6,3750.7,0.0,1,Champions
CUST01621,26,6,4125.91,1.0,1,Champions
CUST01622,15,7,3807.67,2.0,1,Champions
CUST01623,359,2,1834.91,0.0,1,Dormant Customers
CUST01624,75,4,2439.45,1.0,1,Dormant Customers
CUST01625,10,3,1125.83,1.0,1,Loyal Customers
CUST01626,28,4,2267.61,0.0,1,Loyal Customers
CUST01627,295,4,2804.23,0.0,1,Dormant Customers
CUST01628,180,3,1760.35,1.0,1,Dormant Customers
CUST01629,81,2,1120.0,1.0,1,Dormant Customers
CUST01630,19,8,7630.67,1.0,1,Champions
CUST01631,2,6,4758.77,1.0,1,Champions
CUST01632,6,1,1472.62,0.0,1,Dormant Customers
CUST01633,55,3,1093.75,1.0,1,Dormant Customers
CUST01634,40,1,668.05,0.0,1,Dormant Customers
CUST01635,42,5,3802.4,2.0,1,Dormant Customers
CUST01636,16,1,310.14,0.0,1,Dormant Customers
CUST01637,29,10,6494.71,3.0,1,Champions
CUST01638,31,5,3624.0,0.0,1,Loyal Customers
CUST01639,166,2,2292.2200000000003,0.0,1,Dormant Customers
CUST01640,105,1,464.57,0.0,1,Dormant Customers
CUST01641,101,4,2914.92,1.0,1,Dormant Customers
CUST01642,4,5,4472.83,0.0,1,Champions
CUST01643,182,5,3485.73,0.0,1,Dormant Customers
CUST01644,118,8,5024.66,3.0,1,At-Risk Spenders
CUST01645,74,4,3081.21,0.0,1,Dormant Customers
CUST01646,66,7,3917.38,0.0,1,Dormant Customers
CUST01647,10,6,5675.4,0.0,1,Champions
CUST01648,150,1,540.77,0.0,1,Dormant Customers
CUST01649,243,1,376.88,0.0,1,Dormant Customers
CUST01650,102,1,1797.67,0.0,1,Dormant Customers
CUST01651,87,3,2543.79,1.0,1,Dormant Customers
CUST01652,40,6,3702.64,2.0,1,Dormant Customers
CUST01653,87,3,2168.75,1.0,1,Dormant Customers
CUST01654,99,1,1073.19,0.0,1,Dormant Customers
CUST01655,13,8,7066.74,2.0,1,Champions
CUST01656,9,6,3506.88,1.0,1,Champions
CUST01657,328,1,149.0,0.0,1,Dormant Customers
CUST01658,56,8,7356.57,2.0,1,At-Risk Spenders
CUST01659,98,2,1400.5700000000002,0.0,1,Dormant Customers
CUST01660,6,8,8061.9,1.0,1,Champions
CUST01661,154,2,826.76,1.0,1,Dormant Customers
CUST01662,33,3,2215.29,0.0,1,Loyal Customers
CUST01663,22,5,3881.61,2.0,1,Champions
CUST01664,75,3,2080.54,1.0,1,Dormant Customers
CUST01665,75,1,335.28,0.0,1,Dormant Customers
CUST01666,318,5,4392.38,1.0,1,At-Risk Spenders
CUST01667,136,2,1307.77,0.0,1,Dormant Customers
CUST01668,106,8,5325.84,0.0,1,At-Risk Spenders
CUST01669,143,2,1801.98,0.0,1,Dormant Customers
CUST01670,19,2,2472.29,1.0,1,Dormant Customers
CUST01671,79,5,4824.19,2.0,1,At-Risk Spenders
CUST01672,29,5,2937.06,0.0,1,Champions
CUST01673,24,1,489.02,0.0,1,Dormant Customers
CUST01674,116,4,1864.2,1.0,1,Dormant Customers
CUST01675,132,2,1309.95,0.0,1,Dormant Customers
CUST01676,133,3,1460.8000000000002,1.0,1,Dormant Customers
CUST01677,17,6,3597.07,0.0,1,Champions
CUST01678,50,6,3935.61,0.0,1,Dormant Customers
CUST01679,29,4,2798.27,0.0,1,Loyal Customers
CUST01680,36,1,2343.2407999999987,0.0,1,Dormant Customers
CUST01681,53,4,3363.76,1.0,1,Dormant Customers
CUST01682,227,5,1999.79,1.0,1,Dormant Customers
CUST01683,26,4,4532.08,1.0,1,Loyal Customers
CUST01684,63,3,3554.1800000000003,0.0,1,Dormant Customers
CUST01685,278,6,3081.38,1.0,1,Dormant Customers
CUST01686,138,1,699.98,1.0,1,Dormant Customers
CUST01687,81,5,2765.61,0.0,1,Dormant Customers
CUST01688,130,4,4056.68,1.0,1,At-Risk Spenders
CUST01689,62,4,2918.12,1.0,1,Dormant Customers
CUST01690,70,4,3639.800799999999,2.0,1,Dormant Customers
CUST01691,89,1,591.46,1.0,1,Dormant Customers
CUST01692,176,7,4276.32,3.0,1,At-Risk Spenders
CUST01693,33,1,483.01,0.0,1,Dormant Customers
CUST01694,38,1,759.46,0.0,1,Dormant Customers
CUST01695,72,4,1763.04,1.0,1,Dormant Customers
CUST01696,127,2,1047.8,0.0,1,Dormant Customers
CUST01697,62,3,2717.38,0.0,1,Dormant Customers
CUST01698,68,8,7824.55,4.0,1,At-Risk Spenders
CUST01699,242,6,3095.45,0.0,1,Dormant Customers
CUST01700,6,3,2536.5,0.0,1,Loyal Customers
CUST01701,14,1,388.29,0.0,1,Dormant Customers
CUST01702,209,3,2444.42,0.0,1,Dormant Customers
CUST01703,7,2,2037.61,0.0,1,Dormant Customers
CUST01704,47,1,926.37,0.0,1,Dormant Customers
CUST01705,29,3,1829.77,1.0,1,Loyal Customers
CUST01706,6,6,3962.25,1.0,1,Champions
CUST01707,2,2,1446.76,1.0,1,Dormant Customers
CUST01708,5,3,1319.75,0.0,1,Loyal Customers
CUST01709,157,3,1524.54,0.0,1,Dormant Customers
CUST01710,58,3,1236.27,1.0,1,Dormant Customers
CUST01711,110,4,2242.31,0.0,1,Dormant Customers
CUST01712,25,1,828.82,1.0,1,Dormant Customers
CUST01713,41,7,5539.05,3.0,1,At-Risk Spenders
CUST01714,132,8,7387.29,1.0,1,At-Risk Spenders
CUST01715,121,4,2342.73,2.0,1,Dormant Customers
CUST01716,31,3,2688.8500000000004,1.0,1,Loyal Customers
CUST01717,125,5,5726.24,0.0,1,At-Risk Spenders
CUST01718,133,12,6556.120000000001,3.0,1,At-Risk Spenders
CUST01719,148,4,2725.06,1.0,1,Dormant Customers
CUST01720,13,3,1236.77,1.0,1,Loyal Customers
CUST01721,38,1,617.29,0.0,1,Dormant Customers
CUST01722,59,1,359.06,0.0,1,Dormant Customers
CUST01723,16,6,7063.230799999999,2.0,1,Champions
CUST01724,39,2,1680.71,0.0,1,Dormant Customers
CUST01725,44,1,632.03,1.0,1,Dormant Customers
CUST01726,23,1,1507.03,0.0,1,Dormant Customers
CUST01727,1,4,1657.76,0.0,1,Loyal Customers
CUST01728,10,2,1236.25,0.0,1,Dormant Customers
CUST01729,8,2,2079.31,2.0,1,Dormant Customers
CUST01730,120,7,5329.4400000000005,4.0,1,At-Risk Spenders
CUST01731,102,4,2888.49,0.0,1,Dormant Customers
CUST01732,9,7,7979.33,2.0,1,Champions
CUST01733,92,4,2532.24,3.0,1,Dormant Customers
CUST01734,160,5,5871.23,2.0,1,At-Risk Spenders
CUST01735,61,2,1287.08,1.0,1,Dormant Customers
CUST01736,13,4,2197.62,2.0,1,Dormant Customers
CUST01737,26,1,512.92,0.0,1,Dormant Customers
CUST01738,39,4,2851.85,0.0,1,Loyal Customers
CUST01739,75,1,349.72,0.0,1,Dormant Customers
CUST01740,22,1,717.61,0.0,1,Dormant Customers
CUST01741,29,7,6413.37,1.0,1,Champions
CUST01742,130,6,3970.62,1.0,1,Dormant Customers
CUST01743,90,3,1294.36,1.0,1,Dormant Customers
CUST01744,111,1,1021.08,0.0,1,Dormant Customers
CUST01745,204,2,806.46,0.0,1,Dormant Customers
CUST01746,239,4,2960.62,1.0,1,Dormant Customers
CUST01747,24,1,1498.03,0.0,1,Dormant Customers
CUST01748,36,1,150.03,0.0,1,Dormant Customers
CUST01749,190,2,1709.8200000000002,1.0,1,Dormant Customers
CUST01750,137,1,556.93,0.0,1,Dormant Customers
CUST01751,61,1,332.52,0.0,1,Dormant Customers
CUST01752,171,1,516.34,0.0,1,Dormant Customers
CUST01753,43,2,912.81,0.0,1,Dormant Customers
CUST01754,13,2,806.9000000000001,0.0,1,Dormant Customers
CUST01755,152,6,3652.4,2.0,1,Dormant Customers
CUST01756,90,7,6859.41,0.0,1,At-Risk Spenders
CUST01757,167,2,1856.03,0.0,1,Dormant Customers
CUST01758,78,1,411.88,0.0,1,Dormant Customers
CUST01759,89,2,1973.57,0.0,1,Dormant Customers
CUST01760,69,7,5472.31,3.0,1,At-Risk Spenders
CUST01761,89,11,7359.26,3.0,1,At-Risk Spenders
CUST01762,66,8,5954.5,2.0,1,At-Risk Spenders
CUST01763,8,1,705.53,1.0,1,Dormant Customers
CUST01764,45,3,1471.84,1.0,1,Loyal Customers
CUST01765,265,2,1739.8,0.0,1,Dormant Customers
CUST01766,163,1,561.64,0.0,1,Dormant Customers
CUST01767,145,3,1605.14,3.0,1,Dormant Customers
CUST01768,101,7,5814.4400000000005,1.0,1,At-Risk Spenders
CUST01769,55,5,5213.040799999999,2.0,1,At-Risk Spenders
CUST01770,58,3,1327.79,2.0,1,Dormant Customers
CUST01771,58,4,2990.29,0.0,1,Dormant Customers
CUST01772,254,2,1751.38,0.0,1,Dormant Customers
CUST01773,196,5,4845.14,1.0,1,At-Risk Spenders
CUST01774,152,6,3826.09,3.0,1,Dormant Customers
CUST01775,49,2,1120.32,1.0,1,Dormant Customers
CUST01776,79,2,2686.35,0.0,1,Dormant Customers
CUST01777,167,5,3035.66,1.0,1,Dormant Customers
CUST01778,87,1,512.32,0.0,1,Dormant Customers
CUST01779,167,4,3408.21,2.0,1,Dormant Customers
CUST01780,5,3,2803.73,3.0,1,At-Risk Spenders
CUST01781,241,1,1360.78,1.0,1,Dormant Customers
CUST01782,137,7,4334.56,0.0,1,At-Risk Spenders
CUST01783,21,4,2577.89,0.0,1,Loyal Customers
CUST01784,67,3,2180.12,1.0,1,Dormant Customers
CUST01785,14,1,982.58,0.0,1,Dormant Customers
CUST01786,23,6,3745.53,3.0,1,Champions
CUST01787,75,1,1770.53,0.0,1,Dormant Customers
CUST01788,54,5,3455.7,2.0,1,Dormant Customers
CUST01789,52,1,341.52,0.0,1,Dormant Customers
CUST01790,40,3,1750.7,0.0,1,Loyal Customers
CUST01791,82,2,516.61,0.0,1,Dormant Customers
CUST01792,36,1,821.29,0.0,1,Dormant Customers
CUST01793,48,4,5185.16,1.0,1,At-Risk Spenders
CUST01794,26,2,1843.9,0.0,1,Dormant Customers
CUST01795,89,1,1266.99,1.0,1,Dormant Customers
CUST01796,33,1,500.81,0.0,1,Dormant Customers
CUST01797,117,1,1593.85,1.0,1,Dormant Customers
CUST01798,103,4,3577.66,1.0,1,Dormant Customers
CUST01799,74,1,659.32,1.0,1,Dormant Customers
CUST01800,122,1,507.22,0.0,1,Dormant Customers
CUST01801,24,1,371.61,1.0,1,Dormant Customers
CUST01802,139,3,1461.8,1.0,1,Dormant Customers
CUST01803,104,3,2088.76,2.0,1,Dormant Customers
CUST01804,177,3,1552.45,0.0,1,Dormant Customers
CUST01805,37,1,433.16,0.0,1,Dormant Customers
CUST01806,50,1,411.72,0.0,1,Dormant Customers
CUST01807,74,3,3341.2,1.0,1,Dormant Customers
CUST01808,17,6,3618.03,1.0,1,Champions
CUST01809,45,7,7139.78,1.0,1,Loyal Customers
CUST01810,28,1,381.71,0.0,1,Dormant Customers
CUST01811,69,4,3016.58,3.0,1,Dormant Customers
CUST01812,25,4,2569.42,0.0,1,Loyal Customers
CUST01813,22,5,3758.42,1.0,1,Champions
CUST01814,43,1,579.84,1.0,1,Dormant Customers
CUST01815,4,1,762.94,0.0,1,Dormant Customers
CUST01816,189,1,507.79,0.0,1,Dormant Customers
CUST01817,147,7,5667.97,1.0,1,At-Risk Spenders
CUST01818,168,5,3080.04,1.0,1,Dormant Customers
CUST01819,82,2,1750.5700000000002,2.0,1,Dormant Customers
CUST01820,6,9,6136.31,4.0,1,Champions
CUST01821,41,5,3708.96,0.0,1,Loyal Customers
CUST01822,50,2,2116.75,1.0,1,Dormant Customers
CUST01823,32,4,3657.11,0.0,1,Loyal Customers
CUST01824,201,5,5499.38,2.0,1,At-Risk Spenders
CUST01825,16,1,561.93,1.0,1,Dormant Customers
CUST01826,57,5,3208.37,0.0,1,Dormant Customers
CUST01827,5,2,1217.56,0.0,1,Dormant Customers
CUST01828,122,3,1876.83,0.0,1,Dormant Customers
CUST01829,101,7,4605.35,1.0,1,At-Risk Spenders
CUST01830,27,4,2433.02,1.0,1,Loyal Customers
CUST01831,11,1,448.22,1.0,1,Dormant Customers
CUST01832,95,5,5038.610000000001,1.0,1,At-Risk Spenders
CUST01833,27,7,4261.32,0.0,1,Champions
CUST01834,2,1,715.74,0.0,1,Dormant Customers
CUST01835,132,1,710.25,0.0,1,Dormant Customers
CUST01836,125,6,3567.04,1.0,1,Dormant Customers
CUST01837,76,1,441.28,0.0,1,Dormant Customers
CUST01838,64,2,775.96,0.0,1,Dormant Customers
CUST01839,0,3,1378.5,0.0,1,Loyal Customers
CUST01840,101,3,1327.8,0.0,1,Dormant Customers
CUST01841,14,5,3198.59,1.0,1,Champions
CUST01842,161,1,1332.91,0.0,1,Dormant Customers
CUST01843,25,2,2693.71,0.0,1,Dormant Customers
CUST01844,125,7,4849.78,1.0,1,At-Risk Spenders
CUST01845,164,1,545.67,0.0,1,Dormant Customers
CUST01846,76,7,4758.75,4.0,1,At-Risk Spenders
CUST01847,16,1,1293.93,0.0,1,Dormant Customers
CUST01848,1,5,5180.32,1.0,1,Champions
CUST01849,34,1,385.85,0.0,1,Dormant Customers
CUST01850,28,3,1714.05,0.0,1,Loyal Customers
CUST01851,355,1,289.22,0.0,1,Dormant Customers
CUST01852,48,1,572.93,1.0,1,Dormant Customers
CUST01853,153,6,3611.41,3.0,1,Dormant Customers
CUST01854,150,2,1301.87,0.0,1,Dormant Customers
CUST01855,72,3,2387.65,3.0,1,Dormant Customers
CUST01856,211,3,1379.79,3.0,1,Dormant Customers
CUST01857,74,9,5573.32,5.0,1,At-Risk Spenders
CUST01858,20,1,522.62,1.0,1,Dormant Customers
CUST01859,15,2,1262.4,0.0,1,Dormant Customers
CUST01860,1,2,914.93,2.0,1,Dormant Customers
CUST01861,1,3,2676.62,0.0,1,Loyal Customers
CUST01862,9,3,3486.8,0.0,1,Loyal Customers
CUST01863,188,1,530.13,0.0,1,Dormant Customers
CUST01864,221,1,519.75,0.0,1,Dormant Customers
CUST01865,60,3,1867.76,2.0,1,Dormant Customers
CUST01866,70,1,510.52,1.0,1,Dormant Customers
CUST01867,11,1,663.94,0.0,1,Dormant Customers
CUST01868,80,3,3611.150799999999,0.0,1,Dormant Customers
CUST01869,52,8,5254.78,1.0,1,At-Risk Spenders
CUST01870,91,4,4039.7907999999984,2.0,1,At-Risk Spenders
CUST01871,100,1,1448.69,1.0,1,Dormant Customers
CUST01872,41,7,4856.42,2.0,1,Dormant Customers
CUST01873,9,5,2655.24,0.0,1,Champions
CUST01874,31,1,663.19,0.0,1,Dormant Customers
CUST01875,74,7,3162.78,2.0,1,Dormant Customers
CUST01876,143,5,4129.84,0.0,1,At-Risk Spenders
CUST01877,45,3,2789.21,2.0,1,Dormant Customers
CUST01878,22,1,314.15,0.0,1,Dormant Customers
CUST01879,24,1,709.74,1.0,1,Dormant Customers
CUST01880,231,4,1569.84,1.0,1,Dormant Customers
CUST01881,8,5,3112.58,4.0,1,Champions
CUST01882,219,2,965.8,0.0,1,Dormant Customers
CUST01883,5,4,2831.88,1.0,1,Loyal Customers
CUST01884,234,3,2372.63,1.0,1,Dormant Customers
CUST01885,6,5,3303.28,1.0,1,Champions
CUST01886,78,2,948.26,0.0,1,Dormant Customers
CUST01887,126,6,3354.62,1.0,1,Dormant Customers
CUST01888,27,6,3310.32,1.0,1,Champions
CUST01889,71,2,1553.42,0.0,1,Dormant Customers
CUST01890,226,1,416.76,0.0,1,Dormant Customers
CUST01891,217,2,3614.49,2.0,1,Dormant Customers
CUST01892,39,1,547.55,0.0,1,Dormant Customers
CUST01893,50,3,2530.01,2.0,1,Dormant Customers
CUST01894,195,4,3166.55,0.0,1,Dormant Customers
CUST01895,329,1,1344.42,0.0,1,Dormant Customers
CUST01896,70,1,177.86,0.0,1,Dormant Customers
CUST01897,28,6,4619.71,1.0,1,Champions
CUST01898,218,1,829.18,0.0,1,Dormant Customers
CUST01899,53,2,1576.16,1.0,1,Dormant Customers
CUST01900,75,7,5287.41,1.0,1,At-Risk Spenders
CUST01901,163,3,2344.37,0.0,1,Dormant Customers
CUST01902,53,2,549.9300000000001,0.0,1,Dormant Customers
CUST01903,20,8,5239.29,4.0,1,Champions
CUST01904,39,3,2969.4300000000003,3.0,1,At-Risk Spenders
CUST01905,2,3,2083.6400000000003,1.0,1,Loyal Customers
CUST01906,81,1,555.37,0.0,1,Dormant Customers
CUST01907,32,5,3168.61,0.0,1,Loyal Customers
CUST01908,216,3,1025.52,0.0,1,Dormant Customers
CUST01909,37,1,825.7,0.0,1,Dormant Customers
CUST01910,130,5,2642.55,0.0,1,Dormant Customers
CUST01911,40,8,5924.11,2.0,1,Dormant Customers
CUST01912,43,4,1992.5,1.0,1,Loyal Customers
CUST01913,78,1,422.52,0.0,1,Dormant Customers
CUST01914,83,6,5482.889999999999,2.0,1,At-Risk Spenders
CUST01915,273,4,3357.25,0.0,1,Dormant Customers
CUST01916,10,2,934.02,0.0,1,Dormant Customers
CUST01917,196,2,1593.3,0.0,1,Dormant Customers
CUST01918,170,4,3621.08,0.0,1,Dormant Customers
CUST01919,40,1,328.12,0.0,1,Dormant Customers
CUST01920,215,4,2814.54,1.0,1,Dormant Customers
CUST01921,75,4,2532.17,1.0,1,Dormant Customers
CUST01922,30,3,2918.16,0.0,1,Loyal Customers
CUST01923,146,3,1359.38,0.0,1,Dormant Customers
CUST01924,61,1,371.86,0.0,1,Dormant Customers
CUST01925,12,1,448.97,0.0,1,Dormant Customers
CUST01926,130,1,449.37,0.0,1,Dormant Customers
CUST01927,163,3,3362.9,0.0,1,Dormant Customers
CUST01928,6,3,1788.02,1.0,1,Loyal Customers
CUST01929,163,2,735.4100000000001,0.0,1,Dormant Customers
